COMMENT Column list: Type   Attribute   Date Created   Last Modified   Last Accessed   File size   FileName

COMMENT	
COMMENT	Computer: DESKTOP-VI4396B
COMMENT	User: Student
COMMENT	Prepared: 11:36 5/30/2020
COMMENT	Folder: C:\Users\Student\AppData\Local\Temp\
COMMENT	Include Sub-Folders? Yes
COMMENT	
FOLDER	C:\Users\Student\AppData\Local\Temp\	-------	22	200	98,204,840	98,204,840
TOTAL	C:\Users\Student\AppData\Local\Temp\Adobe_ADMLogs\	-------	0	0	0	0
FOLDER	C:\Users\Student\AppData\Local\Temp\acrord32_sbx\	-------	0	0	0	0
TOTAL	C:\Users\Student\AppData\Local\Temp\acrord32_sbx\	-------	0	0	0	0
FOLDER	C:\Users\Student\AppData\Local\Temp\acrocef_low\	-------	0	0	0	0
TOTAL	C:\Users\Student\AppData\Local\Temp\acrocef_low\	-------	0	0	0	0
FOLDER	C:\Users\Student\AppData\Local\Temp\MSIABF.tmp-\	-------	0	0	0	0
TOTAL	C:\Users\Student\AppData\Local\Temp\MSIABF.tmp-\	-------	0	0	0	0
FOLDER	C:\Users\Student\AppData\Local\Temp\MSIBCA.tmp-\	-------	0	0	0	0
TOTAL	C:\Users\Student\AppData\Local\Temp\MSIBCA.tmp-\	-------	0	0	0	0
FOLDER	C:\Users\Student\AppData\Local\Temp\MSI684E.tmp-\	-------	0	0	0	0
TOTAL	C:\Users\Student\AppData\Local\Temp\MSI684E.tmp-\	-------	0	0	0	0
FOLDER	C:\Users\Student\AppData\Local\Temp\MSICCA6.tmp-\	-------	0	0	0	0
TOTAL	C:\Users\Student\AppData\Local\Temp\MSICCA6.tmp-\	-------	0	0	0	0
FOLDER	C:\Users\Student\AppData\Local\Temp\MSIAF3.tmp-\	-------	0	0	0	0
TOTAL	C:\Users\Student\AppData\Local\Temp\MSIAF3.tmp-\	-------	0	0	0	0
FOLDER	C:\Users\Student\AppData\Local\Temp\MSI196D.tmp-\	-------	0	0	0	0
TOTAL	C:\Users\Student\AppData\Local\Temp\MSI196D.tmp-\	-------	0	0	0	0
FOLDER	C:\Users\Student\AppData\Local\Temp\VBE\	-------	0	0	0	0
TOTAL	C:\Users\Student\AppData\Local\Temp\VBE\	-------	0	0	0	0
FOLDER	C:\Users\Student\AppData\Local\Temp\32E27C83-E123-476B-9632-FB0C41D0D74E\	-------	1	0	0	0
FOLDER	C:\Users\Student\AppData\Local\Temp\32E27C83-E123-476B-9632-FB0C41D0D74E\en-US\	-------	0	0	0	0
TOTAL	C:\Users\Student\AppData\Local\Temp\32E27C83-E123-476B-9632-FB0C41D0D74E\en-US\	-------	0	0	0	0
TOTAL	C:\Users\Student\AppData\Local\Temp\32E27C83-E123-476B-9632-FB0C41D0D74E\	-------	1	0	0	0
FOLDER	C:\Users\Student\AppData\Local\Temp\msdt\	-------	0	0	0	0
TOTAL	C:\Users\Student\AppData\Local\Temp\msdt\	-------	0	0	0	0
FOLDER	C:\Users\Student\AppData\Local\Temp\msdtadmin\	-------	0	0	0	0
TOTAL	C:\Users\Student\AppData\Local\Temp\msdtadmin\	-------	0	0	0	0
FOLDER	C:\Users\Student\AppData\Local\Temp\chrome_BITS_6244_239816049\	-------	0	0	0	0
TOTAL	C:\Users\Student\AppData\Local\Temp\chrome_BITS_6244_239816049\	-------	0	0	0	0
FOLDER	C:\Users\Student\AppData\Local\Temp\chrome_BITS_1900_863306949\	-------	0	0	0	0
TOTAL	C:\Users\Student\AppData\Local\Temp\chrome_BITS_1900_863306949\	-------	0	0	0	0
FOLDER	C:\Users\Student\AppData\Local\Temp\fogm2q4w\	-------	0	0	0	0
TOTAL	C:\Users\Student\AppData\Local\Temp\fogm2q4w\	-------	0	0	0	0
FOLDER	C:\Users\Student\AppData\Local\Temp\WebInstaller\	-------	0	0	0	0
TOTAL	C:\Users\Student\AppData\Local\Temp\WebInstaller\	-------	0	0	0	0
FOLDER	C:\Users\Student\AppData\Local\Temp\chrome_BITS_14820_1366862226\	-------	0	1	21,508	21,508
FILE	-H-A----	5/29/2020 16:16	5/29/2020 16:16	5/29/2020 16:16	21,508	BIT2FC4.tmp
TOTAL	C:\Users\Student\AppData\Local\Temp\chrome_BITS_14820_1366862226\	-------	0	1	21,508	21,508
TOTAL	C:\Users\Student\AppData\Local\Temp\	-------	25	201	98,226,348	98,226,348
